Intensity Luminance0 Luminance1 Luminance2 Luminance3 Luminance4
0.0 0.487278847799 0.501201100593 0.494239974196 0.480317721402 0.501201100593
0.000526315789474 0.494239974196 0.511642790189 0.494239974196 0.50816222699 0.497720537395
0.00105263157895 0.518603916586 0.511642790189 0.515123353387 0.50816222699 0.515123353387
0.00157894736842 0.536006732579 0.518603916586 0.522084479784 0.522084479784 0.518603916586
0.00210526315789 0.53252616938 0.529045606182 0.518603916586 0.515123353387 0.525565042983
0.00263157894737 0.546448422174 0.546448422174 0.539487295777 0.536006732579 0.560370674969
0.00315789473684 0.546448422174 0.542967858976 0.553409548572 0.563851238167 0.553409548572
0.00368421052632 0.560370674969 0.55689011177 0.567331801366 0.577773490961 0.553409548572
0.00421052631579 0.577773490961 0.570812364564 0.58125405416 0.584734617359 0.570812364564
0.00473684210526 0.574292927763 0.598656870153 0.570812364564 0.58125405416 0.591695743756
0.00526315789474 0.598656870153 0.588215180557 0.588215180557 0.588215180557 0.602137433351
0.00578947368421 0.612579122947 0.623020812543 0.598656870153 0.60561799655 0.60561799655
0.00631578947368 0.623020812543 0.62998193894 0.626501375741 0.626501375741 0.619540249344
0.00684210526316 0.643904191734 0.62998193894 0.62998193894 0.62998193894 0.640423628536
0.00736842105263 0.636943065337 0.633462502138 0.643904191734 0.640423628536 0.640423628536
0.00789473684211 0.668268134124 0.671748697323 0.65434588133 0.664787570926 0.657826444528
0.00842105263158 0.661307007727 0.682190386918 0.661307007727 0.668268134124 0.65434588133
0.00894736842105 0.675229260521 0.696112639713 0.685670950117 0.664787570926 0.685670950117
0.00947368421053 0.706554329308 0.689151513315 0.685670950117 0.70307376611 0.692632076514
0.01 0.692632076514 0.720476582103 0.706554329308 0.716996018904 0.710034892507
