Intensity Luminance0 Luminance1 Luminance2 Luminance3 Luminance4
0.262230919765 14.0197085638 14.005786311 14.0127474374 14.0092668742 14.0023057478
0.105675146771 0.884063052435 0.870140799641 0.870140799641 0.877101926038 0.870140799641
0.477495107632 70.6797968732 70.745927574 70.6693551836 70.7494081372 70.711121942
0.170254403131 4.01656993114 4.00264767835 4.00960880474 3.99220598875 4.00612824155
0.0176125244618 0.0 0.0 0.0 0.0 0.0
0.373776908023 36.9357366632 36.9392172263 36.9218144104 36.9218144104 36.9392172263
0.0234833659491 0.0 0.0 0.0 0.0 0.0
0.422700587084 51.2930598572 51.2791376044 51.2443319724 51.237370846 51.2338902828
0.473581213307 69.1761935714 69.1448685027 69.1727130082 69.1831546978 69.1831546978
0.140900195695 2.22756044708 2.23452157348 2.22756044708 2.22756044708 2.20319650469
0.248532289628 12.0323069774 12.0671126094 12.0636320462 12.0845154254 12.0497097934
0.684931506849 181.010169704 181.051936463 180.964922383 180.975364072 181.013650268
0.534246575342 94.8105415289 94.8557888504 94.8175026553 94.7826970233 94.8523082872
0.0782778864971 0.320211814268 0.327172940665 0.302808998275 0.292367308679 0.316731251069
0.765166340509 241.164743465 241.31092712 241.20302966 241.161262902 241.185626844
0.311154598826 22.4391909411 22.4322298147 22.4670354467 22.4565937571 22.4844382627
0.518590998043 87.8146094997 87.8250511893 87.7902455574 87.8146094997 87.7032314774
0.673189823875 173.081446738 172.917860268 173.015316037 173.046641106 173.004874348
0.632093933464 146.935455991 147.008547818 146.855403037 146.928494864 146.973742186
0.737769080235 219.414704037 219.456470796 219.386859532 219.345092773 219.240675877
0.20156555773 6.60958951407 6.59566726128 6.58870613488 6.59218669808 6.61307007727
0.636007827789 149.399694735 149.368369666 149.330083471 149.256991644 149.288316713
0.0215264187867 0.0 0.0 0.0 0.0 0.0
0.254403131115 12.8572004555 12.8606810187 12.8954866507 12.8502393291 12.8676421451
0.686888454012 182.49637019 182.40935611 182.423278363 182.371069915 182.25621133
0.164383561644 3.60238291051 3.58846065772 3.58149953132 3.59194122092 3.58149953132
0.365949119374 34.8613209968 34.8787238128 34.8717626864 34.8961266288 34.8508793072
0.890410958904 357.805377375 357.86454695 357.874988639 357.707921606 357.770571743
0.00391389432485 0.0 0.0 0.0 0.0 0.0
0.485322896282 73.8366676943 73.8227454415 73.8018620623 73.7774981199 73.7879398095
0.835616438356 303.042196009 303.104846147 303.177937974 303.129210089 303.122248963
0.156555772994 3.09074012032 3.08725955713 3.08725955713 3.08029843073 3.09770124672
0.939334637965 411.245944726 411.426934013 411.266828105 411.235503037 411.15196952
0.958904109589 433.859163827 433.726902426 433.921813965 433.834799885 433.900930586
0.115459882583 1.16250810832 1.16946923472 1.17294979792 1.18339148751 1.18339148751
0.61252446184 135.533130952 135.453077998 135.418272366 135.463519688 135.282530402
0.536203522505 95.6876434549 95.7433324661 95.7398519029 95.7468130293 95.7642158453
0.567514677104 111.029966034 111.050849413 110.946432517 111.033446597 111.04736885
0.647749510763 156.569654924 156.524407603 156.548771545 156.444354649 156.479160281
0.463796477495 65.3719379954 65.3858602482 65.4102241906 65.4624326386 65.4276270066
0.0958904109589 0.633462502138 0.626501375741 0.619540249344 0.633462502138 0.623020812543
0.555772994129 105.234828309 105.20350324 105.154775355 105.154775355 105.133891976
0.483365949119 72.9526046419 72.8655905619 72.9526046419 72.9769685843 73.025696469
0.988258317025 469.559300555 469.534936613 469.103346776 469.395714085 469.179919166
0.461839530333 64.540083391 64.6584225397 64.6514614133 64.6827864821 64.7280338037
0.526418786693 91.2081586183 91.2081586183 91.183794676 91.2499253767 91.2568865031
0.704500978474 194.612210684 194.566963363 194.493871536 194.500832662 194.55304111
0.608610567515 133.048008828 133.135022908 133.145464598 133.110658966 133.086295023
0.849315068493 316.136074762 316.021216177 316.115191383 315.847188017 315.955085476
0.471624266145 68.257324887 68.2990916454 68.3861057254 68.3687029094 68.3338972774
0.510763209393 84.3096823588 84.2157071524 84.2887989796 84.3514491172 84.3340463012
0.72602739726 210.382642537 210.434850985 210.29910902 210.347836905 210.23297832
0.442270058708 57.6659710738 57.7077378322 57.7355823378 57.7112183954 57.7251406482
0.504892367906 81.8036768558 81.7932351662 81.7201433391 81.8036768558 81.8036768558
0.800391389432 270.90963656 270.986208951 270.864389239 270.857428112 270.773894595
0.324853228963 25.1923164312 25.2480054424 25.2549665688 25.2828110744 25.2619276952
0.894324853229 361.870675191 361.696647031 361.787141675 361.57482732 361.755816606
0.399217221135 43.8759796811 43.9212270027 43.9873577034 43.9769160138 43.9699548874
0.0626223091977 0.132261401545 0.135741964744 0.149664217538 0.128780838347 0.14618365434
0.0489236790607 0.0313250687871 0.0487278847799 0.0522084479784 0.0487278847799 0.0487278847799
0.0587084148728 0.107897459155 0.0974557695598 0.0939752063612 0.0870140799641 0.0939752063612
0.79843444227 269.291174673 269.207641156 269.225043972 269.169354961 269.197199466
0.438356164384 56.2528624152 56.3363959319 56.3537987479 56.3746821271 56.3746821271
0.493150684932 76.9204466882 76.916966125 76.9413300674 76.8612771139 76.8856410563
0.452054794521 61.12217033 61.1674176515 61.1778593411 61.1639370883 61.1674176515
0.0841487279843 0.396784204636 0.400264767835 0.403745331033 0.407225894232 0.396784204636
0.358121330724 32.8913222264 32.919166732 32.9122056056 32.901763916 32.8843611
0.771037181996 245.943556737 245.84958153 245.898309415 245.846100967 245.84958153
0.921722113503 391.462423506 391.291875909 391.149172818 391.27099253 391.500709701
0.219178082192 8.40207956133 8.41252125093 8.41600181413 8.43340463012 8.41252125093
0.851272015656 318.193087613 318.130437475 318.140879165 318.026020579 318.046903958
0.888454011742 355.574336365 355.494283412 355.414230458 355.4385944 355.410749895
0.203522504892 6.76621485801 6.7766565476 6.7905788004 6.7870982372 6.783617674
0.94324853229 415.596648724 415.760235195 415.697585057 415.714987873 415.760235195
0.225048923679 9.08426994825 9.07382825865 9.08775051145 9.06338656906 9.08426994825
0.313111545988 22.8464168354 22.8638196514 22.8673002146 22.8498973986 22.8673002146
0.688845401174 183.679761678 183.589267035 183.554461403 183.537058587 183.564903092
0.614481409002 136.493766395 136.525091464 136.563377659 136.62950836 136.518130337
0.592954990215 124.451017728 124.489303923 124.457978854 124.478862233 124.39880928
0.180039138943 4.74400763964 4.72312426045 4.72312426045 4.71964369725 4.72660482365
0.154598825832 2.97240097157 2.97240097157 2.97240097157 2.98284266117 2.96543984518
0.739726027397 220.890462834 220.845215512 220.817371006 220.730356926 220.685109605
0.0567514677104 0.107897459155 0.0974557695598 0.0939752063612 0.0835335167655 0.0904946431626
0.767123287671 242.734477468 242.730996905 242.650943951 242.386421148 242.49779917
0.0313111545988 0.0 0.0 0.0 0.00348056319856 0.0
0.275929549902 16.1393715517 16.1498132413 16.1532938045 16.1289298621 16.1358909885
0.818003913894 286.66614616 286.624379402 286.586093206 286.537365322 286.56869039
0.264187866928 14.2598674245 14.2807508037 14.3051147461 14.2877119301 14.2946730565
0.38747553816 40.579886332 40.6251336536 40.614691964 40.6425364696 40.6634198488
0.698630136986 190.484262731 190.421612593 190.442495973 190.303273445 190.303273445
0.301369863014 20.5179200555 20.5631673771 20.5805701931 20.5770896299 20.5979730091
0.348336594912 30.5315003778 30.5210586882 30.5384615042 30.4966947458 30.5245392514
0.544031311155 99.4849379045 99.4744962149 99.4744962149 99.4536128357 99.4396905829
0.925636007828 395.799205251 395.767880182 395.625177091 395.562526953 395.684346665
0.651663405088 158.797215371 158.891190578 158.90511283 158.995607474 158.821579314
0.516634050881 86.7808822298 86.8504934937 86.8330906777 86.8261295514 86.8156878618
0.0606653620352 0.111378022354 0.132261401545 0.12181971195 0.132261401545 0.104416895957
0.557729941292 106.185022062 106.157177556 106.042318971 106.077124603 nan
0.630136986301 145.741622813 145.776428445 145.678972676 145.578036343 145.696375492
0.0117416829746 0.0 0.0 0.0 0.0 0.0
0.59686888454 126.741228312 126.636811417 126.626369727 126.570680716 126.514991705
0.223091976517 8.85803334034 8.85455277714 8.87543615634 8.87543615634 8.86151390354
0.763209393346 239.455786935 239.264355959 239.368772855 239.274797648 239.260875396
0.491193737769 76.0085391302 76.022461383 76.0468253254 76.0711892678 76.0885920838
0.307240704501 21.7117532326 21.6908698534 21.683908727 21.7047921062 21.6734670375
0.3228962818 24.8651434905 24.8477406745 24.8651434905 24.8790657433 24.8338184217
0.409001956947 46.8866668478 46.9284336062 46.8344583999 46.9145113534 46.9145113534
0.538160469667 96.7039679089 96.6691622769 96.5960704497 96.6413177713 96.6622011505
0.913894324853 382.82714621 382.715768188 382.559142844 382.47908989 382.534778901
0.749510763209 228.067384149 228.262295688 228.314504136 228.279698504 228.300581883
0.20939334638 7.37879398095 7.37183285456 7.39271623375 7.37879398095 7.37879398095
0.117416829746 1.24952218828 1.22863880909 1.24256106189 1.22515824589 1.24256106189
0.553816046967 104.25679005 104.201101039 104.197620475 104.166295407 104.138450901
0.956947162427 431.527186484 431.412327899 431.628122817 431.360119451 431.280066497
0.718199608611 204.312540319 204.305579192 204.472646226 204.486568479 204.44480172
0.291585127202 nan nan nan nan nan
0.616438356164 137.715444078 137.684119009 137.684119009 137.670196756 137.617988308
0.166340508806 3.71376093287 3.72768318566 3.71028036967 3.72768318566 3.73116374886
0.549902152642 102.325077475 102.318116348 102.293752406 102.192816073 102.224141142
0.497064579256 78.4797390012 78.5006223804 78.5423891388 78.493661254 78.528466886
0.812133072407 281.320001087 281.260831513 281.23646757 281.232987007 281.320001087
0.217221135029 8.20020689581 8.19324576942 8.21064858541 8.21412914861 8.20020689581
0.191780821918 5.70464308244 5.71160420884 5.71856533524 5.71856533524 5.71856533524
0.565557729941 110.114577913 109.978835948 110.031044396 110.01364158 110.058888902
0.416829745597 49.3230610868 49.3300222132 49.3230610868 49.3300222132 49.3126193972
0.303326810176 20.9529904553 20.9564710185 20.9634321449 20.9564710185 20.9390682026
0.882583170254 349.410258941 349.580806537 349.434622883 349.365011619 349.438103446
0.831702544031 299.171809732 299.290148881 299.029106641 299.269265502 299.140484664
0.563600782779 108.931186425 108.959030931 109.000797689 108.934666989 108.941628115
0.945205479452 417.678025517 417.765039597 417.678025517 417.744156218 417.68150608
0.236790606654 10.4799757909 10.4730146645 10.5113008597 10.5113008597 10.5147814229
0.3385518591 28.2621731723 28.2621731723 28.2656537355 28.2343286667 28.2621731723
0.215264187867 8.00529535669 7.9948536671 7.9913731039 7.9844119775 7.9878925407
0.657534246575 162.848590934 162.698926717 162.698926717 162.643237706 162.650198832
0.281800391389 17.0965264313 17.0965264313 17.072162489 17.1139292473 17.0826041785
0.743639921722 223.915072253 223.876786058 223.730602404 223.807174794 223.713199588
0.757338551859 234.523828882 234.555153951 234.516867756 234.562115078 234.558634514
0.418786692759 49.8834317618 49.904315141 49.9112762674 49.8973540146 49.9426013362
0.911937377691 380.380310281 380.550857878 380.512571683 380.456882672 380.314179581
0.829745596869 297.233136031 297.24357772 297.285344479 297.396722501 297.302747295
0.47553816047 69.7400448096 69.7678893152 69.8305394528 69.834020016 69.9105924063
0.354207436399 31.9411284732 31.9306867836 31.9480895996 31.9411284732 31.9167645308
0.86301369863 329.79032419 329.515359698 329.543204203 329.403981675 329.414423365
0.53228962818 93.7733336957 93.8290227069 93.8220615805 93.8916728444 93.7837753853
0.26614481409 14.5940014916 14.583559802 14.583559802 14.5974820548 14.583559802
0.606653620352 132.031684374 132.021242685 131.958592547 132.031684374 131.986437053
0.731898238748 214.726385409 214.747268788 214.649813019 214.548876686 214.601085134
0.594911937378 125.33508078 125.394250355 125.446458803 125.467342182 125.516070067
0.810176125245 279.503147097 279.416133017 279.395249638 279.294313305 279.311716121
0.109589041096 1.01284389078 0.974557695598 0.978038258796 0.974557695598 0.967596569201
0.542074363992 98.5556275305 98.5208218985 98.5208218985 98.5034190825 98.4825357033
0.228962818004 9.56458766965 9.54022372726 9.55414598006 9.54718485366 9.55762654325
0.0645792563601 0.149664217538 0.149664217538 0.153144780737 0.160105907134 0.149664217538
0.00587084148728 0.0 0.0 0.0 0.0 0.0
0.755381604697 233.159448109 233.135084166 232.8670808 233.03066727 232.961056006
0.714285714286 201.587259334 201.559414829 201.566375955 201.461959059 201.576817645
0.931506849315 402.092063514 402.088582951 402.067699572 401.963282676 402.029413376
0.73385518591 216.069882804 216.014193792 216.014193792 215.934140839 216.055960551
0.761252446184 237.732908151 237.68766083 237.618049566 237.604127313 237.527554923
0.0508806262231 0.0661307007727 0.0661307007727 0.0626501375741 0.055689011177 0.0591695743756
0.960861056751 436.058879769 436.079763148 435.891812735 435.870929356 435.836123724
0.00195694716243 0.0 0.0 0.0 0.0 0.0
0.667318982387 169.141449197 169.15537145 169.120565818 169.085760186 168.98134329
0.649706457926 157.641668389 157.683435148 157.582498815 157.648629516 157.714760216
0.902152641879 369.966465191 369.952542938 369.959504065 369.743709147 369.889892801
0.933463796477 404.142115238 404.215207065 404.274376639 404.403157478 404.256973823
0.455968688845 62.3821342078 62.4761094142 62.5039539198 62.5457206782 62.5805263102
0.976516634051 454.860882167 454.568514859 454.554592606 454.592878801 454.571995422
0.40313111546 44.996721031 45.0593711686 45.0976573638 45.0872156742 45.135943559
0.244618395303 11.5311058768 11.5311058768 11.5415475664 11.53458644 11.5137030608
0.205479452055 6.99245146591 6.98200977632 6.99941259231 6.99941259231 6.98549033952
0.747553816047 226.922278857 226.911837167 226.720406191 226.83874534 226.692561686
0.569471624266 111.920990213 111.962756971 111.976679224 112.00452373 112.001043167
0.886497064579 353.280645217 353.287606344 353.186670011 353.385062113 353.378100987
0.998043052838 481.302720787 481.40365712 481.341006982 481.090406432 481.288798534
0.0900195694716 0.522084479784 0.50816222699 0.518603916586 0.511642790189 0.515123353387
0.512720156556 85.2215899168 85.1519786528 85.1833037216 85.1624203424 85.1798231584
0.6614481409 165.264101794 165.184048841 165.309349116 165.208412783 165.191009967
0.305283757339 21.3184495912 21.3080079016 21.3358524072 21.3219301544 21.3288912808
0.414872798434 48.7348459063 48.7104819639 48.7174430903 48.7383264695 48.7139625271
0.168297455969 3.8808279664 3.85994458721 3.85994458721 3.8703862768 3.8703862768
0.692759295499 186.412003789 186.311067456 186.231014502 186.237975629 186.262339571
0.289628180039 18.440023826 18.4609072052 18.4609072052 18.4539460788 18.4678683316
0.119373776908 1.30521119946 1.31565288906 1.29128894667 1.31913345226 1.29825007306
0.782778864971 255.814433968 255.703055946 255.640405808 255.619522429 255.494222154
0.309197651663 22.0215233573 22.0806929317 22.0772123685 22.0806929317 22.0946151845
0.363992172211 34.374042149 34.3670810226 34.391444965 34.356639333 34.3775227122
0.432485322896 54.4394889887 54.4116444831 54.4220861727 54.4151250463 54.3803194143
0.27397260274 15.8330819903 15.8121986111 15.8226403007 15.8400431167 15.8261208639
0.700587084149 191.78947393 191.813837873 191.678095908 191.751187735 191.698979287
0.982387475538 461.822008565 462.02388123 461.943828276 461.825489128 461.766319553
0.833659491194 300.70325754 300.943416401 300.939935837 300.939935837 300.981702596
