IntensityIn IntensityOut Luminance
2.100122100122100294e-02 2.504892367909999917e-01 9.798653892658720110e+00
2.124542124542124627e-02 2.524461839530000029e-01 1.003653221410107932e+01
2.148962148962148960e-02 2.524461839530000029e-01 1.003653221410107932e+01
2.173382173382173294e-02 2.544031311150000141e-01 1.027878349658162094e+01
2.197802197802197627e-02 2.544031311150000141e-01 1.027878349658162094e+01
2.222222222222222307e-02 2.563600782780000031e-01 1.052562860271840606e+01
2.246642246642246640e-02 2.563600782780000031e-01 1.052562860271840606e+01
2.271062271062270974e-02 2.583170254400000143e-01 1.077988205513649334e+01
2.295482295482295654e-02 2.583170254400000143e-01 1.077988205513649334e+01
2.319902319902319987e-02 2.583170254400000143e-01 1.077988205513649334e+01
2.344322344322344320e-02 2.602739726030000034e-01 1.104634001423506895e+01
2.368742368742368654e-02 2.602739726030000034e-01 1.104634001423506895e+01
2.393162393162392987e-02 2.622309197650000145e-01 1.133177381826201824e+01
2.417582417582417667e-02 2.622309197650000145e-01 1.133177381826201824e+01
2.442002442002442000e-02 2.622309197650000145e-01 1.133177381826201824e+01
2.466422466422466334e-02 2.641878669280000036e-01 1.164495782781925648e+01
2.490842490842491014e-02 2.641878669280000036e-01 1.164495782781925648e+01
2.515262515262515347e-02 2.661448140900000148e-01 1.199178817265484298e+01
2.539682539682539680e-02 2.661448140900000148e-01 1.199178817265484298e+01
2.564102564102564014e-02 2.661448140900000148e-01 1.199178817265484298e+01
2.588522588522588347e-02 2.681017612520000259e-01 1.237038152466303842e+01
2.612942612942613027e-02 2.681017612520000259e-01 1.237038152466303842e+01
2.637362637362637360e-02 2.681017612520000259e-01 1.237038152466303842e+01
2.661782661782661694e-02 2.681017612520000259e-01 1.237038152466303842e+01
2.686202686202686374e-02 2.700587084150000150e-01 1.277204252738649082e+01
2.710622710622710707e-02 2.700587084150000150e-01 1.277204252738649082e+01
2.735042735042735040e-02 2.700587084150000150e-01 1.277204252738649082e+01
2.759462759462759374e-02 2.739726027400000152e-01 1.318136314521229835e+01
2.783882783882783707e-02 2.739726027400000152e-01 1.318136314521229835e+01
2.808302808302808387e-02 2.739726027400000152e-01 1.318136314521229835e+01
2.832722832722832720e-02 2.739726027400000152e-01 1.318136314521229835e+01
2.857142857142857054e-02 2.759295499020000264e-01 1.357631198854614141e+01
2.881562881562881734e-02 2.759295499020000264e-01 1.357631198854614141e+01
2.905982905982906067e-02 2.759295499020000264e-01 1.357631198854614141e+01
2.930402930402930400e-02 2.778864970650000155e-01 1.393925539188037810e+01
2.954822954822954734e-02 2.778864970650000155e-01 1.393925539188037810e+01
2.979242979242979067e-02 2.778864970650000155e-01 1.393925539188037810e+01
3.003663003663003747e-02 2.778864970650000155e-01 1.393925539188037810e+01
3.028083028083028080e-02 2.798434442270000266e-01 1.426692381624259376e+01
3.052503052503052414e-02 2.798434442270000266e-01 1.426692381624259376e+01
3.076923076923077094e-02 2.798434442270000266e-01 1.426692381624259376e+01
3.101343101343101427e-02 2.818003913889999823e-01 1.456526306597813480e+01
3.125763125763125760e-02 2.818003913889999823e-01 1.456526306597813480e+01
3.150183150183150094e-02 2.837573385520000269e-01 1.485020012403167655e+01
3.174603174603174427e-02 2.837573385520000269e-01 1.485020012403167655e+01
3.199023199023198760e-02 2.837573385520000269e-01 1.485020012403167655e+01
3.223443223443223093e-02 2.857142857139999825e-01 1.514721256451275799e+01
