IntensityIn IntensityOut Luminance
5.024795910582131875e-02 1.798631476050830957e-01 2.874333333333333584e+01
5.094987411306935166e-02 1.808406647116324595e-01 2.907666666666666799e+01
5.156023498893720636e-02 1.818181818181818232e-01 2.934666666666666401e+01
5.204852368963149706e-02 1.827956989247311870e-01 2.984333333333333371e+01
5.294880598153658274e-02 1.837732160312805507e-01 3.007666666666666799e+01
5.337605859464408103e-02 1.847507331378299145e-01 3.046666666666666501e+01
5.409323262378881725e-02 1.857282502443792782e-01 3.096999999999999886e+01
5.500877393759059930e-02 1.867057673509286420e-01 3.127333333333332988e+01
5.555809872587166853e-02 1.876832844574780057e-01 3.156666666666666288e+01
5.609216449225604834e-02 1.886608015640273694e-01 3.187999999999999901e+01
5.665674830243381394e-02 1.896383186705767332e-01 3.230000000000000426e+01
5.741969939726863231e-02 1.906158357771260969e-01 3.269666666666666544e+01
5.815213244831006489e-02 1.915933528836754607e-01 3.309333333333332661e+01
5.886930647745479417e-02 1.925708699902248244e-01 3.346999999999999886e+01
5.955596246280613071e-02 1.935483870967741882e-01 3.388333333333333286e+01
6.030365453574425966e-02 1.945259042033235519e-01 3.426333333333332831e+01
6.100556954299229256e-02 1.955034213098729157e-01 3.450333333333333030e+01
6.143282215609979086e-02 1.964809384164222794e-01 3.491999999999999460e+01
6.219577325093461617e-02 1.974584555229716432e-01 3.533333333333333570e+01
6.294346532387273818e-02 1.984359726295210069e-01 3.571999999999999886e+01
6.364538033112077109e-02 1.994134897360703707e-01 3.604333333333332945e+01
6.424048218509192942e-02 2.003910068426197344e-01 3.648333333333333428e+01
6.503395132372015441e-02 2.013685239491690981e-01 3.696000000000000085e+01
6.590371557183184736e-02 2.023460410557184619e-01 3.731333333333333258e+01
6.654459449149309480e-02 2.033235581622678256e-01 3.762333333333333485e+01
6.710917830167086040e-02 2.043010752688172171e-01 3.799333333333333229e+01
6.778057526512550057e-02 2.052785923753665809e-01 3.844666666666666544e+01
6.860456244754711830e-02 2.062561094819159446e-01 3.894000000000000483e+01
6.950484473945220398e-02 2.072336265884653084e-01 3.931000000000000227e+01
7.017624170290684416e-02 2.082111436950146721e-01 3.977000000000000313e+01
7.101548790722514437e-02 2.091886608015640359e-01 4.016333333333333400e+01
7.173266193636987365e-02 2.101661779081133996e-01 4.051666666666666572e+01
7.237354085603113496e-02 2.111436950146627634e-01 4.081666666666666288e+01
7.292286564431220419e-02 2.121212121212121271e-01 4.123333333333334139e+01
7.368581673914702257e-02 2.130987292277614908e-01 4.170666666666667055e+01
7.454032196536201915e-02 2.140762463343108546e-01 4.206333333333333258e+01
7.519645990691996296e-02 2.150537634408602183e-01 4.264666666666666828e+01
7.624933241779202620e-02 2.160312805474095821e-01 4.301333333333332831e+01
7.692072938124666637e-02 2.170087976539589458e-01 4.345666666666667055e+01
7.772945754177157385e-02 2.179863147605083096e-01 4.376333333333332831e+01
7.829404135194933945e-02 2.189638318670576733e-01 4.415666666666666629e+01
7.901121538109406872e-02 2.199413489736070371e-01 4.465333333333332888e+01
7.991149767299915441e-02 2.209188660801564008e-01 4.516666666666666430e+01
8.084229800869764671e-02 2.218963831867057646e-01 4.545666666666667055e+01
8.137636377508201957e-02 2.228739002932551283e-01 4.585666666666666202e+01
8.209353780422674884e-02 2.238514173998044920e-01 4.623666666666667169e+01
8.279545281147478175e-02 2.248289345063538558e-01 4.658666666666666600e+01
8.342107270923933282e-02 2.258064516129032195e-01 4.707666666666666089e+01
8.432135500114443238e-02 2.267839687194525833e-01 4.755333333333333456e+01
8.519111924925612533e-02 2.277614858260019470e-01 4.802333333333333343e+01
8.604562447547112192e-02 2.287390029325513108e-01 4.848333333333332718e+01
8.688487067978942213e-02 2.297165200391006745e-01 4.883000000000000540e+01
8.751049057755397320e-02 2.306940371456500383e-01 4.942333333333333911e+01
8.859388113221942918e-02 2.316715542521994020e-01 4.980666666666667197e+01
8.928053711757076571e-02 2.326490713587487658e-01 5.021666666666666856e+01
9.002822919050888772e-02 2.336265884652981295e-01 5.069333333333332803e+01
9.089799343862058068e-02 2.346041055718475210e-01 5.111333333333332263e+01
9.166094453345539905e-02 2.355816226783968848e-01 5.162333333333333485e+01
9.259174486915389135e-02 2.365591397849462485e-01 5.191666666666666430e+01
9.312581063553826421e-02 2.375366568914956122e-01 5.243333333333333712e+01
9.407186999313343900e-02 2.385141739980449760e-01 5.292999999999999972e+01
