IntensityIn IntensityOut Luminance
7.521367521367521014e-02 3.686274509799999932e-01 3.867999999999999972e+01
7.716727716727717068e-02 3.725490196080000205e-01 3.985199999999999676e+01
7.960927960927960401e-02 3.764705882350000143e-01 4.105600000000000449e+01
8.180708180708180788e-02 3.803921568629999861e-01 4.220599999999999596e+01
8.424908424908425508e-02 3.843137254899999800e-01 4.331000000000000227e+01
8.644688644688644508e-02 3.882352941180000072e-01 4.450400000000000489e+01
8.888888888888889228e-02 3.921568627450000011e-01 4.567999999999999972e+01
9.108669108669108228e-02 3.960784313729999728e-01 4.698799999999999244e+01
9.377289377289377281e-02 4.000000000000000222e-01 4.808400000000000318e+01
9.597069597069597668e-02 4.039215686270000161e-01 4.945799999999999841e+01
9.865689865689865334e-02 4.078431372549999878e-01 5.076799999999999358e+01
1.013431013431013439e-01 4.117647058819999817e-01 5.206799999999999784e+01
1.037851037851037911e-01 4.156862745100000089e-01 5.321600000000000819e+01
1.062271062271062244e-01 4.196078431370000028e-01 5.467600000000000193e+01
1.091575091575091583e-01 4.235294117649999746e-01 5.602799999999999869e+01
1.118437118437118488e-01 4.274509803920000239e-01 5.738200000000000500e+01
1.145299145299145255e-01 4.313725490199999957e-01 5.883400000000000318e+01
1.174603174603174593e-01 4.352941176469999895e-01 6.027000000000000313e+01
1.201465201465201499e-01 4.392156862750000168e-01 6.142000000000000171e+01
1.225885225885225832e-01 4.431372549020000107e-01 6.313400000000000034e+01
1.260073260073260037e-01 4.470588235290000045e-01 6.463199999999999079e+01
1.289377289377289237e-01 4.509803921569999763e-01 6.588599999999999568e+01
1.313797313797313848e-01 4.549019607840000257e-01 6.745399999999999352e+01
1.345543345543345481e-01 4.588235294119999974e-01 6.907599999999999341e+01
1.377289377289377392e-01 4.627450980389999913e-01 7.080199999999999250e+01
1.411477411477411459e-01 4.666666666670000185e-01 7.202000000000001023e+01
1.435897435897435792e-01 4.705882352940000124e-01 7.385200000000000387e+01
1.472527472527472570e-01 4.745098039219999841e-01 7.526800000000000068e+01
1.501831501831501769e-01 4.784313725489999780e-01 7.686800000000000921e+01
1.533577533577533680e-01 4.823529411760000274e-01 7.855800000000000693e+01
1.565323565323565314e-01 4.862745098039999991e-01 8.045799999999999841e+01
1.604395604395604524e-01 4.901960784309999930e-01 8.192199999999999704e+01
1.633699633699633724e-01 4.941176470590000203e-01 8.384799999999998477e+01
1.672771672771672657e-01 4.980392156860000141e-01 8.540399999999999636e+01
1.702075702075702135e-01 5.019607843140000414e-01 8.736399999999999011e+01
1.741147741147741068e-01 5.058823529410000353e-01 8.900799999999999557e+01
1.775335775335775412e-01 5.098039215690000070e-01 9.066199999999999193e+01
1.807081807081807046e-01 5.137254901960000009e-01 9.275000000000001421e+01
1.848595848595848690e-01 5.176470588239999726e-01 9.453800000000001091e+01
1.885225885225885190e-01 5.215686274509999665e-01 9.634799999999999898e+01
1.921855921855921967e-01 5.254901960779999603e-01 9.829000000000000625e+01
1.958485958485958467e-01 5.294117647060000431e-01 1.002000000000000028e+02
1.997557997557997678e-01 5.333333333330000370e-01 1.024000000000000057e+02
2.041514041514041478e-01 5.372549019610000087e-01 1.040000000000000000e+02
2.073260073260073388e-01 5.411764705880000026e-01 1.061599999999999966e+02
2.117216117216117188e-01 5.450980392159999743e-01 1.078799999999999955e+02
2.151404151404151532e-01 5.490196078429999682e-01 1.100200000000000102e+02
2.192918192918192899e-01 5.529411764710000510e-01 1.122600000000000193e+02
2.236874236874236976e-01 5.568627450980000448e-01 1.144000000000000057e+02
2.280830280830280776e-01 5.607843137250000387e-01 1.164400000000000119e+02
2.322344322344322420e-01 5.647058823530000105e-01 1.185000000000000000e+02
2.361416361416361354e-01 5.686274509800000043e-01 1.206599999999999966e+02
2.405372405372405431e-01 5.725490196079999761e-01 1.225400000000000063e+02
2.442002442002441931e-01 5.764705882349999699e-01 1.250799999999999983e+02
2.493284493284493308e-01 5.803921568630000527e-01 1.272600000000000193e+02
2.537240537240537108e-01 5.843137254900000466e-01 1.291200000000000045e+02
2.573870573870573608e-01 5.882352941180000183e-01 1.313000000000000114e+02
2.617826617826617963e-01 5.921568627450000122e-01 1.340600000000000023e+02
2.671550671550671496e-01 5.960784313729999839e-01 1.360000000000000000e+02
2.710622710622710430e-01 5.999999999999999778e-01 1.384000000000000057e+02
2.759462759462759651e-01 6.039215686269999717e-01 1.409599999999999795e+02
2.810744810744810751e-01 6.078431372550000544e-01 1.434199999999999875e+02
2.859584859584859418e-01 6.117647058820000483e-01 1.460000000000000000e+02
2.910866910866911073e-01 6.156862745100000200e-01 1.480000000000000000e+02
2.949938949938950006e-01 6.196078431370000139e-01 1.505600000000000023e+02
3.001221001221001106e-01 6.235294117649999857e-01 1.531599999999999966e+02
3.052503052503052761e-01 6.274509803919999795e-01 1.555000000000000000e+02
3.098901098901098994e-01 6.313725490199999513e-01 1.583000000000000114e+02
3.155067155067154960e-01 6.352941176469999451e-01 1.608000000000000114e+02
3.203907203907203627e-01 6.392156862750000279e-01 1.633400000000000034e+02
3.255189255189255282e-01 6.431372549020000218e-01 1.654399999999999977e+02
3.296703296703296648e-01 6.470588235290000156e-01 1.684000000000000057e+02
3.355311355311355048e-01 6.509803921569999874e-01 1.703800000000000239e+02
3.396825396825396970e-01 6.549019607839999813e-01 1.735600000000000023e+02
3.460317460317460236e-01 6.588235294119999530e-01 1.759599999999999795e+02
3.506715506715506470e-01 6.627450980389999469e-01 1.792400000000000375e+02
3.572649572649572725e-01 6.666666666670000296e-01 1.816399999999999864e+02
3.619047619047618958e-01 6.705882352940000235e-01 1.845399999999999920e+02
3.677655677655677913e-01 6.745098039219999952e-01 1.873599999999999852e+02
3.733821733821733879e-01 6.784313725489999891e-01 1.903199999999999932e+02
3.792429792429792279e-01 6.823529411759999830e-01 1.930600000000000023e+02
