IntensityIn IntensityOut Luminance
1.194628824292362917e-01 2.941176470588235392e-01 2.696333333333333471e+01
1.196917677576867373e-01 2.980392156862745057e-01 2.833999999999999986e+01
1.258716716258487800e-01 3.019607843137254721e-01 2.903000000000000114e+01
1.289539940489814740e-01 3.058823529411764941e-01 2.951666666666666572e+01
1.311360341802090546e-01 3.098039215686274606e-01 3.043666666666666742e+01
1.352559700923170738e-01 3.137254901960784270e-01 3.081333333333333258e+01
1.369497215228503983e-01 3.176470588235293935e-01 3.112000000000000099e+01
1.383230334935530714e-01 3.215686274509803599e-01 3.201333333333332831e+01
1.423361562523842161e-01 3.254901960784313819e-01 3.231666666666666998e+01
1.436942092011901928e-01 3.294117647058823484e-01 3.328999999999999915e+01
1.480430304417486853e-01 3.333333333333333148e-01 3.360666666666666202e+01
1.494621194781414475e-01 3.372549019607843368e-01 3.441000000000000369e+01
1.530632486457618180e-01 3.411764705882353033e-01 3.496333333333333826e+01
1.555504692149233259e-01 3.450980392156862697e-01 3.585666666666666202e+01
1.595483329518577742e-01 3.490196078431372362e-01 3.697666666666666657e+01
1.645685511558709069e-01 3.529411764705882026e-01 3.717666666666666941e+01
1.654688334477759926e-01 3.568627450980392246e-01 3.802000000000000313e+01
1.692530708781567195e-01 3.607843137254901911e-01 3.896666666666666856e+01
1.734950789654383096e-01 3.647058823529411575e-01 3.961666666666666714e+01
1.764095521477073436e-01 3.686274509803921795e-01 4.026333333333334252e+01
1.792935072861829571e-01 3.725490196078431460e-01 4.212333333333333485e+01
1.876401922636758979e-01 3.803921568627450789e-01 4.269666666666666544e+01
1.902037079423208876e-01 3.843137254901960453e-01 4.421999999999999886e+01
1.970244907301441917e-01 3.921568627450980338e-01 4.543666666666666742e+01
2.024872205691615190e-01 3.960784313725490002e-01 4.588666666666666316e+01
2.045014114595254395e-01 4.000000000000000222e-01 4.757000000000000028e+01
2.120393682764934729e-01 4.039215686274509887e-01 4.775999999999999801e+01
2.128938735027084694e-01 4.078431372549019551e-01 4.961666666666667425e+01
2.212100404364080175e-01 4.117647058823529216e-01 4.994999999999999574e+01
2.227054245822842893e-01 4.156862745098038880e-01 5.106333333333333258e+01
2.276951247425040015e-01 4.235294117647058765e-01 5.240333333333332888e+01
2.337071793698023980e-01 4.274509803921568429e-01 5.280666666666667197e+01
2.355077439536125694e-01 4.313725490196078649e-01 5.499666666666666970e+01
2.453192950331883615e-01 4.352941176470588314e-01 5.543999999999999773e+01
2.473182269016556134e-01 4.392156862745097978e-01 5.617999999999999972e+01
2.506294346532387252e-01 4.431372549019607643e-01 5.741999999999999460e+01
2.561837186236362029e-01 4.470588235294117307e-01 5.829666666666665975e+01
2.601205462729839213e-01 4.509803921568627527e-01 5.844666666666665833e+01
2.607919432364385615e-01 4.549019607843137192e-01 5.904333333333332945e+01
2.634622720683604258e-01 4.588235294117646856e-01 6.008333333333333570e+01
2.681162737468528179e-01 4.627450980392157076e-01 6.088666666666667737e+01
2.717174029144731606e-01 4.666666666666666741e-01 6.268999999999999773e+01
2.798046845197222909e-01 4.705882352941176405e-01 6.311333333333332263e+01
2.816968032349126405e-01 4.745098039215686070e-01 6.369666666666666544e+01
2.843213550011444157e-01 4.784313725490195734e-01 6.474666666666665549e+01
2.890211337453268969e-01 4.823529411764705954e-01 6.602333333333334053e+01
2.947432669565880903e-01 4.862745098039215619e-01 6.698333333333333428e+01
2.990463111314564659e-01 4.901960784313725283e-01 6.832999999999999829e+01
3.050736247806515866e-01 4.941176470588235503e-01 6.919999999999998863e+01
3.089799343862058567e-01 4.980392156862745168e-01 7.048666666666666458e+01
3.147478446631570836e-01 5.019607843137254832e-01 7.082333333333332348e+01
3.162584878309300240e-01 5.058823529411764497e-01 7.202333333333332632e+01
3.216296635385672009e-01 5.098039215686274161e-01 7.284999999999999432e+01
3.253376058594644182e-01 5.137254901960783826e-01 7.507333333333332348e+01
3.353017471580071462e-01 5.176470588235293491e-01 7.510666666666666913e+01
3.354543373769741099e-01 5.215686274509804266e-01 7.615333333333332178e+01
3.401388570992599503e-01 5.254901960784313930e-01 7.731999999999999318e+01
