IntensityIn IntensityOut Luminance
1.847867551689936702e-02 1.215686274509803905e-01 2.008999999999999897e+00
1.931792172121767071e-02 1.254901960784313708e-01 2.172599999999999643e+00
2.098115510795757824e-02 1.294117647058823373e-01 2.296599999999999753e+00
2.224765392538338368e-02 1.333333333333333315e-01 2.369599999999999707e+00
2.298008697642481279e-02 1.372549019607843257e-01 2.557199999999999918e+00
2.488746471351186221e-02 1.411764705882352922e-01 2.726400000000000379e+00
2.661173418783855868e-02 1.450980392156862586e-01 2.827599999999999891e+00
2.764934767681391514e-02 1.490196078431372528e-01 2.921800000000000175e+00
2.859540703440909340e-02 1.529411764705882470e-01 3.139600000000000168e+00
3.082322423132677347e-02 1.568627450980392135e-01 3.251399999999999402e+00
3.195239185168230467e-02 1.607843137254901800e-01 3.402600000000000513e+00
3.349355306324864473e-02 1.647058823529411742e-01 3.586399999999999810e+00
3.535515373464560851e-02 1.686274509803921684e-01 3.805200000000000138e+00
3.758297093156328511e-02 1.725490196078431349e-01 3.984000000000000430e+00
3.939879453727015979e-02 1.764705882352941013e-01 4.081599999999999895e+00
4.040588998245212699e-02 1.803921568627450955e-01 4.289800000000000502e+00
4.251163500419623265e-02 1.843137254901960898e-01 4.474199999999999733e+00
4.438849469748989279e-02 1.882352941176470562e-01 4.686799999999999855e+00
4.655527580682078392e-02 1.921568627450980227e-01 4.916999999999999815e+00
4.888990615701533510e-02 1.960784313725490169e-01 5.009800000000000253e+00
4.983596551461051682e-02 2.000000000000000111e-01 5.305400000000000560e+00
5.284199282825970817e-02 2.039215686274509776e-01 5.459999999999999964e+00
5.441367208361944097e-02 2.078431372549019440e-01 5.772199999999999775e+00
5.758754863813229236e-02 2.117647058823529382e-01 5.871000000000000441e+00
5.859464408331425955e-02 2.156862745098039325e-01 6.106600000000001138e+00
6.099031052109559620e-02 2.196078431372548989e-01 6.274199999999999555e+00
6.269932097352559630e-02 2.235294117647058654e-01 6.592200000000000060e+00
6.593423361562524010e-02 2.274509803921568596e-01 6.810599999999999099e+00
6.816205081254290976e-02 2.313725490196078538e-01 7.175399999999998890e+00
7.186999313344014095e-02 2.352941176470588203e-01 7.267200000000000770e+00
7.280079346913863325e-02 2.392156862745097867e-01 7.552599999999999980e+00
7.570000762951094309e-02 2.431372549019607809e-01 7.865800000000000125e+00
7.888914320592049778e-02 2.470588235294117752e-01 8.172399999999999665e+00
8.200198367284657064e-02 2.509803921568627416e-01 8.510799999999999699e+00
8.545052262149996358e-02 2.549019607843137081e-01 8.665000000000000924e+00
8.702220187685968944e-02 2.588235294117646745e-01 8.894200000000001438e+00
8.934157320515755119e-02 2.627450980392156965e-01 9.230599999999999028e+00
9.277485313191424776e-02 2.666666666666666630e-01 9.359600000000000364e+00
9.408712901503013537e-02 2.705882352941176294e-01 9.714000000000002188e+00
9.768825818265049199e-02 2.745098039215686514e-01 9.959600000000000009e+00
1.001754787518120138e-01 2.784313725490196179e-01 1.029400000000000048e+01
1.035782406347753176e-01 2.823529411764705843e-01 1.045200000000000173e+01
1.051956969558251326e-01 2.862745098039215508e-01 1.075000000000000000e+01
1.082169832913710272e-01 2.901960784313725172e-01 1.112600000000000122e+01
